7.469838124407602e-05,0.014374004356125347,-0.0007433874156319575,1.900282018763022e-05,4.171251301610113e-05,7.255336011802171e-05
-0.0007433874156319575,0.014374004356125347,7.469838124407602e-05,1.900282018763022e-05,4.171251301610113e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356126235,-0.0007433874156284048,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513016989305e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.000743387415629293,0.014374004356126235,7.469838124407602e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124585237e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156301812,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356126235,-0.0007433874156301812,1.900282018763022e-05,4.1712513016989305e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356126235,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.0007433874156301812,0.014374004356126235,7.469838124407602e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356126235,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124585237e-05,0.014374004356125347,-0.0007433874156319575,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.171251301610113e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.000743387415629293,0.014374004356125347,7.46983812449642e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.171251301610113e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
-0.0007433874156301812,0.014374004356125347,7.469838124407602e-05,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156301812,1.90028201885184e-05,4.171251301610113e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156284048,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
-0.0007433874156284048,0.014374004356126235,7.46983812449642e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124585237e-05,0.014374004356125347,-0.000743387415629293,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513016989305e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.171251301610113e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.000743387415629293,1.90028201885184e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.000743387415629293,0.014374004356126235,7.46983812449642e-05,1.90028201885184e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356126235,-0.000743387415629293,1.90028201885184e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513016989305e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.171251301610113e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.0007433874156301812,0.014374004356125347,7.46983812449642e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356126235,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156319575,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513016989305e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124585237e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
-0.000743387415629293,0.014374004356125347,7.469838124585237e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356126235,-0.000743387415629293,1.90028201885184e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.90028201885184e-05,4.1712513016989305e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.0007433874156301812,0.014374004356125347,7.469838124407602e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156301812,1.90028201885184e-05,4.1712513016989305e-05,7.255336011802171e-05
7.469838124585237e-05,0.014374004356126235,-0.0007433874156319575,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
-0.000743387415629293,0.014374004356125347,7.46983812449642e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356125347,-0.000743387415629293,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124585237e-05,0.014374004356126235,-0.000743387415629293,1.90028201885184e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.171251301610113e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124585237e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
-0.000743387415629293,0.014374004356125347,7.469838124585237e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356126235,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156301812,1.90028201885184e-05,4.171251301610113e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.0007433874156301812,0.014374004356125347,7.469838124407602e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156284048,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156284048,1.900282018763022e-05,4.1712513016989305e-05,7.255336011802171e-05
7.469838124585237e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.171251301610113e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.000743387415629293,0.014374004356126235,7.46983812449642e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513016989305e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356126235,-0.0007433874156301812,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
-0.0007433874156301812,0.014374004356126235,7.469838124407602e-05,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156319575,1.900282018763022e-05,4.1712513016989305e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156284048,1.90028201885184e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356126235,-0.000743387415629293,1.90028201885184e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.000743387415629293,0.014374004356126235,7.469838124407602e-05,1.90028201885184e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513016989305e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.469838124407602e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356126235,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
-0.0007433874156301812,0.014374004356126235,7.46983812449642e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.171251301610113e-05,7.255336011713354e-05
7.469838124585237e-05,0.014374004356126235,-0.0007433874156301812,1.90028201885184e-05,4.1712513017877484e-05,7.255336011713354e-05
7.469838124407602e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156319575,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
-0.0007433874156319575,0.014374004356125347,7.46983812449642e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.171251301610113e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356126235,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
-0.000743387415629293,0.014374004356125347,7.46983812449642e-05,1.900282018763022e-05,4.1712513017877484e-05,7.255336011802171e-05
7.46983812449642e-05,0.014374004356125347,-0.000743387415629293,1.90028201885184e-05,4.1712513016989305e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.900282018763022e-05,4.171251301610113e-05,7.255336011713354e-05
7.46983812449642e-05,0.014374004356125347,-0.0007433874156301812,1.90028201885184e-05,4.1712513017877484e-05,7.255336011802171e-05
